trade_date,open,high,low,close,vol,amount,outstanding_share,turnover,ts_code
2025-01-14,29.9,30.77,29.81,30.66,9660466.0,293047789.0,817111828.0,0.011822697541467971,002812.SZ
2025-01-15,32.99,33.0,31.43,31.52,21064310.0,676181932.0,817111828.0,0.025778980646453203,002812.SZ
2025-01-16,31.5,32.07,30.9,31.3,12836067.0,403567340.0,817111828.0,0.015709070117633887,002812.SZ
2025-01-17,31.27,31.64,30.95,31.16,7259299.0,226496350.0,817111828.0,0.00888409487079411,002812.SZ
2025-01-20,31.33,31.66,31.16,31.26,7418763.0,232374905.0,817111828.0,0.009079250533135104,002812.SZ
2025-01-21,31.4,31.48,30.71,30.87,6865828.0,212264946.0,817111828.0,0.008402556130909416,002812.SZ
2025-01-22,30.02,30.02,29.07,29.3,14997382.0,442312557.0,817111828.0,0.0183541364671079,002812.SZ
2025-01-23,29.61,29.98,28.88,28.96,10881410.0,320392508.0,817111828.0,0.013316916518799921,002812.SZ
2025-01-24,29.0,29.54,28.81,29.4,8090950.0,236856432.0,817111828.0,0.00990188823946384,002812.SZ
2025-01-27,29.5,29.88,28.9,28.9,7284100.0,212728505.0,817111828.0,0.008914446897469216,002812.SZ
2025-02-05,29.05,29.23,28.8,29.16,7875157.0,228399058.0,817111842.9999999,0.009637795691574625,002812.SZ
2025-02-06,29.05,29.99,28.69,29.98,12704494.0,375491298.0,817111842.9999999,0.015548047808676788,002812.SZ
2025-02-07,29.96,30.68,29.88,30.25,13523255.0,410224257.0,817111842.9999999,0.016550066084405048,002812.SZ
2025-02-10,30.26,30.93,29.95,30.79,12416107.0,377811733.0,817111842.9999999,0.015195113259421944,002812.SZ
2025-02-11,30.99,31.49,30.35,30.53,11342032.0,347820783.0,817111842.9999999,0.013880635921709437,002812.SZ
2025-02-12,30.31,31.39,30.31,31.16,12437728.0,382703203.0,817111842.9999999,0.015221573529439106,002812.SZ
2025-02-13,31.1,31.69,30.93,30.95,13653769.0,428457720.0,817111842.9999999,0.01670979207677449,002812.SZ
2025-02-14,30.87,31.85,30.83,31.38,11997645.0,375961004.0,817111842.9999999,0.014682989975951188,002812.SZ
2025-02-17,31.5,31.78,31.07,31.31,11165433.0,351013428.0,817111842.9999999,0.013664510061445777,002812.SZ
2025-02-18,31.68,32.77,31.43,31.63,22952957.0,736324404.0,817111842.9999999,0.028090349193482442,002812.SZ
2025-02-19,31.4,31.76,30.93,31.76,14503585.0,455627724.0,817111842.9999999,0.01774981616561884,002812.SZ
2025-02-20,31.53,31.59,31.05,31.26,10742080.0,336039252.0,817111842.9999999,0.013146401061280422,002812.SZ
2025-02-21,31.25,31.88,31.2,31.75,16771446.0,530515534.0,817111842.9999999,0.020525275877074766,002812.SZ
2025-02-24,31.73,32.5,31.36,31.94,14729485.0,468972989.0,817111842.9999999,0.018026277707493713,002812.SZ
2025-02-25,31.6,32.24,31.46,31.97,10859112.0,345993776.0,817111842.9999999,0.013289627476369843,002812.SZ
2025-02-26,32.02,33.07,31.77,32.96,18238536.0,594944562.0,817111842.9999999,0.02232073388269322,002812.SZ
2025-02-27,33.01,34.39,32.73,33.45,29722761.0,998936965.0,817111842.9999999,0.03637538882177235,002812.SZ
2025-02-28,33.4,34.15,32.54,32.68,21511441.0,717969506.0,817111842.9999999,0.02632618922890829,002812.SZ
2025-03-03,33.09,35.45,33.04,34.84,35653775.0,1227099412.0,817111842.9999999,0.04363389823001256,002812.SZ
