时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2025-11-17 16:00:00,-10,163.08,5589.62,0,5980,-3385,192.31
2025-11-18 16:00:00,-10.59,164.75,1673.15,0,34615,-36489,196.11
2025-11-19 16:00:00,-10.19,161,0,-3754.34,36909,-41360,190.61
2025-11-20 16:00:00,-10.65,157.83,0,-3168,946,0,188.56
2025-11-21 16:00:00,-12.83,147.11,0,-10718.35,33840,-31374,183.48
2025-11-24 16:00:00,-12.94,150.04,2928.08,0,60728,-60540,187.2
2025-11-25 16:00:00,-12.11,152.42,2381.44,0,57448,-61020,187.2
2025-11-26 16:00:00,-11.57,152.33,0,-89,0,0,185.34
2025-11-27 16:00:00,-11.62,152.85,519,0,0,0,186.09
2025-11-28 16:00:00,-11.4,155.99,3139,0,0,0,188.93
2025-12-01 16:00:00,-10.42,159.48,3496.96,0,31023,-28259,189.66
2025-12-02 16:00:00,-10.86,158.69,0,-797.09,32687,-35730,190.21
2025-12-03 16:00:00,-11.31,158.09,0,-600,0,0,191
2025-12-04 16:00:00,-11.01,155.33,0,-2761,1037,0,186.92
2025-12-05 16:00:00,-10.27,159.81,4486,0,431,0,189.55
2025-12-08 16:00:00,-9.54,161.61,1801.49,0,4538,-4506,189.2
2025-12-09 16:00:00,-10,158.05,0,-3566,1376,0,186.72
2025-12-10 16:00:00,-10.12,157.41,0,-643,1803,0,186.39
2025-12-11 16:00:00,-10.9,152.16,0,-5244,0,0,183.01
2025-12-12 16:00:00,-10.34,152.61,448.95,0,62158,-63686,181.74
2025-12-15 16:00:00,-10.9,153.62,1011.37,0,31493,-31680,184.65
2025-12-16 16:00:00,-11.97,148.96,0,-4665.33,30600,-30114,182.81
2025-12-17 16:00:00,-10.36,150.65,1691.79,0,29592,-30256,179.62
2025-12-18 16:00:00,-10.89,153,2351.14,0,30473,-31587,183.92
2025-12-19 16:00:00,-10.59,157.84,4840.29,0,31171,-29601,188.38
2025-12-22 16:00:00,-9.74,156.84,0,-1001.86,30420,-32433,184.56
2025-12-23 16:00:00,-9.56,153.98,0,-2855,0,0,180.83
2025-12-24 16:00:00,-9.3,156.44,2455,0,0,0,182.73
2025-12-25 16:00:00,-9.13,158.71,2277,0,1139,0,184.7
2025-12-26 16:00:00,-8.84,156.56,0,-2157.26,31872,-32076,181.44
2025-12-29 16:00:00,-9.19,155.79,0,-763,0,0,181.68
2025-12-30 16:00:00,-8.96,155.49,0,-304,0,0,180.63
2025-12-31 16:00:00,-9.38,156.86,1366,0,402,0,183.45
2026-01-05 16:00:00,-7.66,157.39,538,0,0,0,178.74
2026-01-06 16:00:00,-6.23,160.92,3523,0,0,0,178.26
2026-01-07 16:00:00,-6.5,161.43,511.32,0,0,-2676,179.6
2026-01-08 16:00:00,-7.27,163.38,1950.54,0,2467,-457,184.03
2026-01-09 16:00:00,-6.85,164.63,1250.29,0,32352,-32416,184.09
2026-01-12 16:00:00,-6.25,165.26,635,0,0,0,182.94
2026-01-13 16:00:00,-6.81,170.63,5363.67,0,34716,-33024,190.41
2026-01-14 16:00:00,-7.18,170.83,199.38,0,2049,-4617,191.78
2026-01-15 16:00:00,-7,166.99,0,-3839,1151,0,187.09
2026-01-16 16:00:00,-7.38,170.17,3183,0,0,0,191.7
2026-01-19 16:00:00,-7.33,175.88,5709.69,0,33975,-34408,197.7
2026-01-20 16:00:00,-7.64,178.4,2519.3,0,33835,-34515,201.43
2026-01-21 16:00:00,-7.55,178.22,0,-178.8,35807,-33737,200.94
2026-01-22 16:00:00,-7.54,179.38,1157,0,1082,0,202.16
2026-01-23 16:00:00,-7.96,178.94,0,-438,500,0,203.06
2026-01-26 16:00:00,-7.87,180.92,1981.27,0,33636,-34336,204.92
2026-01-27 16:00:00,-7.89,174.28,0,-6646,1390,0,197.77
2026-01-28 16:00:00,-7.65,169.32,0,-4960.29,483,-2291,191.63
2026-01-29 16:00:00,-6.95,171.18,1865.52,0,0,-484,191.43
2026-01-30 16:00:00,-7.88,175.92,4739.41,0,2575,-2590,199.52
2026-02-02 16:00:00,-9.85,172.9,0,-3023.29,32384,-36873,202.72
2026-02-03 16:00:00,-8.79,177.75,4847.85,0,34282,-32208,204.52
2026-02-04 16:00:00,-8.03,177.01,0,-734.45,35704,-37746,201.2
2026-02-05 16:00:00,-8.58,180.01,3000,0,536,0,206.29
2026-02-06 16:00:00,-9.11,183.24,3231.86,0,2690,-1138,211.63
2026-02-09 16:00:00,-7.63,183.57,328,0,0,0,206.99
2026-02-10 16:00:00,-7.53,184.23,662,0,539,0,207.38
2026-02-11 16:00:00,-7.73,181.14,0,-3097,1048,0,204.69
2026-02-12 16:00:00,-7.62,179.61,0,-1523,0,0,202.67
2026-02-13 16:00:00,-8.78,178.41,0,-1205.52,1338,-524,205.21
2026-02-24 16:00:00,-7.86,186.16,7749.82,0,0,-1182,210.57
2026-02-25 16:00:00,-7.3,188.46,2301,0,0,0,211.18
2026-02-26 16:00:00,-7.48,189.86,1407,0,0,0,213.29
2026-02-27 16:00:00,-7.8,192.11,2246,0,1333,0,216.82
2026-03-02 16:00:00,-7.44,183.96,0,-8152,1201,0,206.78
2026-03-03 16:00:00,-8.87,175.94,0,-8020,0,0,202.8
2026-03-04 16:00:00,-9.91,173.33,0,-2609.46,34263,-33489,203.4
2026-03-05 16:00:00,-9.03,176.43,3096.41,0,34544,-35559,203.87
2026-03-06 16:00:00,-8.78,181.12,4691.75,0,0,-1253,208.18
2026-03-09 16:00:00,-9.66,177.55,0,-3564.92,1000,-2923,207.23
2026-03-10 16:00:00,-8.5,183.51,5961.49,0,0,-508,209.85
2026-03-11 16:00:00,-7.92,179.95,0,-3565,0,0,204.03
2026-03-12 16:00:00,-8.25,182.75,2797.79,0,0,-1210,208.17
2026-03-13 16:00:00,-8.61,186.79,4039.9,0,41416,-41292,213.81
2026-03-16 16:00:00,-8.56,187.8,1013.96,0,42564,-37932,214.74
2026-03-17 16:00:00,-9.23,182.53,0,-5275,0,0,211.26
2026-03-18 16:00:00,-8.82,187.14,4617,0,1657,0,214.92
2026-03-19 16:00:00,-10.29,178.82,0,-8320,0,0,210.8
2026-03-20 16:00:00,-10.61,169.92,0,-8903.48,0,-481,201.96
2026-03-23 16:00:00,-13.53,151.35,0,-18572.47,65206,-64544,190.68
2026-03-24 16:00:00,-12.41,162.2,10856.27,0,63036,-63704,199.35
2026-03-25 16:00:00,-11.19,164.6,2393.62,0,32636,-32759,197.94
2026-03-26 16:00:00,-12.36,160.71,0,-3889,0,0,197.48
2026-03-27 16:00:00,-11.87,164.12,3408.17,0,31200,-31898,199.69
2026-03-30 16:00:00,-12.08,165.52,1406.08,0,32179,-33572,202
2026-03-31 16:00:00,-12.9,160.74,0,-4780.17,1200,-1167,199.36
2026-04-01 16:00:00,-11.41,167.02,6274,0,0,0,201.41
2026-04-02 16:00:00,-12.33,163.61,0,-3401,1647,0,200.68
2026-04-03 16:00:00,-13.08,155.19,0,-8423,0,0,193.59
2026-04-07 16:00:00,-13.08,161.61,6415.96,0,31816,-31920,200.98
2026-04-08 16:00:00,-10.05,172.37,10762.87,0,32512,-33368,202.8
2026-04-09 16:00:00,-10.62,168.68,0,-3691.15,0,-2147,200.6
2026-04-10 16:00:00,-9.25,172.45,3770.2,0,33372,-32144,200.22
2026-04-13 16:00:00,-9.06,169.72,0,-2730.05,35324,-33008,196.59
2026-04-14 16:00:00,-7.98,170.85,1125.61,0,33400,-34133,194.34
2026-04-15 16:00:00,-8.29,166.87,0,-3972.23,33432,-35539,190.99
2026-04-16 16:00:00,-7.29,177.23,10354.04,0,34073,-33012,199.03
2026-04-17 16:00:00,-7.44,181.46,4235.84,0,36719,-36986,204.08
2026-04-20 16:00:00,-6.88,186.46,4994.75,0,70490,-71848,207.62
2026-04-21 16:00:00,-6.67,190.6,4137.66,0,40253,-38367,211.37
2026-04-22 16:00:00,-6.06,186.9,0,-3697.9,37876,-41310,205.41
2026-04-23 16:00:00,-6.32,180.04,0,-6858.52,38609,-36120,198.93
2026-04-24 16:00:00,-6.65,175.7,0,-4342,1266,0,195.34
2026-04-27 16:00:00,-6.62,179.79,4091.66,0,66167,-65541,199.63
2026-04-28 16:00:00,-6.87,177.12,0,-2669.1,1682,-3099,197.56
2026-04-29 16:00:00,-5.85,181.05,3927.82,0,101918,-102920,198.51
2026-04-30 16:00:00,-5.9,182.52,1468.36,0,105160,-104450,200.23
2026-05-06 16:00:00,-4.54,186.04,3520.75,0,69732,-71458,199.64
2026-05-07 16:00:00,-4.08,189.07,3028.92,0,36159,-36480,201.37
2026-05-08 16:00:00,-4.64,194.84,5770,0,624,0,209.19
2026-05-11 16:00:00,-3.08,193.7,0,-1130.8,37959,-40572,203.03
2026-05-12 16:00:00,-3.15,193.13,0,-579,943,0,202.66
2026-05-13 16:00:00,-2.17,199.62,6496.38,0,2722,-2623,206.27
2026-05-14 16:00:00,-3.8,196.7,0,-2918.28,40183,-40770,208.42
2026-05-15 16:00:00,-4.88,195.24,0,-1461.81,36805,-37654,210.39
2026-05-18 16:00:00,-5.39,199.17,3928.53,0,38636,-38922,216.21
2026-05-19 16:00:00,-5.01,205.75,6583.82,0,77275,-75922,221.88
2026-05-20 16:00:00,-5.06,204.98,0,-775.23,3129,-1227,221.23
2026-05-21 16:00:00,-6.38,193.78,0,-11198.44,38106,-41680,213.8
2026-05-22 16:00:00,-5.17,198.51,4725.87,0,36900,-36366,214.78
2026-05-25 16:00:00,-3.67,194.67,0,-3839.21,39037,-37728,205.9
2026-05-26 16:00:00,-3.15,190.53,0,-4135,698,0,199.98
2026-05-27 16:00:00,-3.93,185.03,0,-5506.27,3492,-2266,196.69
2026-05-28 16:00:00,-3.81,187.28,2258.49,0,70298,-71861,198.66
2026-05-29 16:00:00,-4.24,182.8,0,-4483.13,73566,-71723,195.32
2026-06-01 16:00:00,-5.18,193.66,10859.08,0,70284,-71826,209.7
2026-06-02 16:00:00,-3.81,189.36,0,-4300.25,75260,-75802,200.82
2026-06-03 16:00:00,-3.33,186.42,0,-2940.9,34476,-35816,196.29
2026-06-04 16:00:00,-4,179.27,0,-7147,35332,-34152,190.91
2026-06-05 16:00:00,-5.72,176.03,0,-3240.38,34961,-32448,192.78
2026-06-08 16:00:00,-7.74,167.45,0,-8576.79,31824,-31850,189.89
2026-06-09 16:00:00,-6.01,166.97,0,-481.91,33344,-33665,184.04
2026-06-10 16:00:00,-7.05,162.71,0,-4258.18,32592,-32992,182.64
2026-06-11 16:00:00,-7.57,160.86,0,-1853.03,64170,-65564,182.22
2026-06-12 16:00:00,-6.49,162.89,2030.33,0,65255,-65088.21,181.14
2026-06-15 16:00:00,-4.25,163.56,663.32,0,1019,0,175.26
2026-06-16 16:00:00,-4.4,163.56,6,0,0,0,175.69
2026-06-17 16:00:00,-3.48,158.61,0,-4947.07,523,-1066,167.93
2026-06-18 16:00:00,-3.28,157.74,0,-873.04,0,0,166.48
2026-06-22 16:00:00,-0.97,160.7,2956.43,0,63788,-62641,163.25
2026-06-23 16:00:00,-3.71,162.65,1948.58,0,64155,-65127,172.77
2026-06-24 16:00:00,-3.25,154.2,0,-8446,928,0,162.74
2026-06-25 16:00:00,-1.74,150.54,0,-3656,0,0,154.98
2026-06-26 16:00:00,-4.71,144.27,0,-6269.4,0,-399,156.34
2026-06-29 16:00:00,-3.56,141.29,0,-2988.62,30210,-29113,150.2
2026-06-30 16:00:00,-2.54,138.96,0,-2328.43,29832,-30266,145.19
2026-07-01 16:00:00,-2.94,147.96,9003.77,0,29304,-29568,155.47
2026-07-02 16:00:00,-5.81,150.45,2486.41,0,31759,-31768,165.9
2026-07-03 16:00:00,-5.22,153.6,3148.83,0,31374,-32891,167.57
2026-07-06 16:00:00,-5.23,151.3,0,-2296,0,0,165.17
2026-07-07 16:00:00,-6.2,144.81,0,-6492,756,0,160.99
2026-07-08 16:00:00,-6.92,144,0,-805.25,30528,-31112,162.14
2026-07-09 16:00:00,-4.55,145,995.43,0,31696,-31148,156.68
2026-07-10 16:00:00,-6.42,148.26,3262,0,621,0,165.29
2026-07-13 16:00:00,-8.1,139.18,0,-9082.12,30330,-31556,160.26
2026-07-14 16:00:00,-6.12,148.48,9301.67,0,33011,-32556,164.68
2026-07-15 16:00:00,-6.31,152.45,3970.18,0,31416,-32457,169.45
2026-07-16 16:00:00,-8.04,150.4,0,-2050.94,32604,-33740,172.29
2026-07-17 16:00:00,-11.35,140.53,0,-9872,0,0,171.33
2026-07-20 16:00:00,-10,133.45,0,-7082.31,31613,-29590,159.39
