时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2023-02-03 16:00:00,-18.93,86.96,0,-204,371,0,130.62
2023-02-06 16:00:00,-20.01,87.24,279.62,0,0,-377,134.08
2023-02-07 16:00:00,-19.86,89.93,2693,0,764,0,137
2023-02-08 16:00:00,-20.22,87.01,0,-2925.39,0,-389,134.41
2023-02-09 16:00:00,-19.15,88.94,1931,0,751,0,133.69
2023-02-10 16:00:00,-19.63,90.7,1767,0,0,0,137.28
2023-02-13 16:00:00,-18.9,94.76,4061.14,0,2908,-2858,140.15
2023-02-14 16:00:00,-18.86,93.02,0,-1748,521,0,137.89
2023-02-15 16:00:00,-19.29,93.94,928,0,0,0,140.29
2023-02-16 16:00:00,-19.88,88.22,0,-5726.61,768,-1609,134.92
2023-02-17 16:00:00,-21.03,87.7,0,-521.82,24384,-24602,137.69
2023-02-20 16:00:00,-19.09,88.91,1210.19,0,22648,-23092,133.48
2023-02-21 16:00:00,-18.88,90.6,1691,0,0,0,134.96
2023-02-22 16:00:00,-19.61,91.68,1087,0,374,0,138.44
2023-02-23 16:00:00,-19.68,92.11,425.28,0,25851,-27376,139.18
2023-02-24 16:00:00,-20.51,91.72,0,-387.85,24288,-23598,141.19
2023-02-27 16:00:00,-20.85,89.15,0,-2576.23,23506,-23984,138.98
2023-02-28 16:00:00,-20.35,92,2857.18,0,23186,-23138,141.05
2023-03-01 16:00:00,-19.22,94.3,2301.9,0,23299,-23282,140.53
2023-03-02 16:00:00,-19.4,93.66,0,-648.78,0,-780,140.27
2023-03-03 16:00:00,-19.15,93.4,0,-260.39,1514,-394,139.21
2023-03-06 16:00:00,-19.57,92.62,0,-775,1045,0,139.49
2023-03-07 16:00:00,-20.75,88.74,0,-3884,0,0,138.16
2023-03-08 16:00:00,-21.04,91.87,3130,0,0,0,143
2023-03-09 16:00:00,-21.32,93.26,1397,0,0,0,145.63
2023-03-10 16:00:00,-22.35,90.51,0,-2752.48,24217,-25665,145.34
2023-03-13 16:00:00,-21.54,91.01,494.67,0,23212,-23360,143.45
2023-03-14 16:00:00,-22.01,87.4,0,-3610.48,23840,-24192,140.29
2023-03-15 16:00:00,-21.96,89.85,2459.54,0,24302,-23488,143.27
2023-03-16 16:00:00,-22.9,86.92,0,-2937,0,0,142.44
2023-03-17 16:00:00,-22.51,88.66,1742.28,0,46696,-46861,143.46
2023-03-20 16:00:00,-22.9,87.91,0,-754.78,23464,-23648,143.72
2023-03-21 16:00:00,-22.05,92.21,4304,0,473,0,146.58
2023-03-22 16:00:00,-21.72,95.21,2996,0,0,0,149.37
2023-03-23 16:00:00,-20.94,93.96,0,-1242,0,0,145.33
2023-03-24 16:00:00,-21.18,94.38,414.27,0,24822,-24225,146.61
2023-03-27 16:00:00,-21.46,93.34,0,-1035.47,22883,-24308,146.17
2023-03-28 16:00:00,-21.72,90.88,0,-2462,0,0,143.84
2023-03-29 16:00:00,-21.59,87.84,0,-3037,0,0,139.56
2023-03-30 16:00:00,-20.95,84.98,0,-2861.24,0,-1244,134
2023-03-31 16:00:00,-20.71,86.13,1152,0,0,0,134.75
2023-04-03 16:00:00,-19.93,88.68,2547,0,931,0,135.64
2023-04-04 16:00:00,-19.69,85.2,0,-3480,457,0,130.61
2023-04-06 16:00:00,-19.82,82.73,0,-2467.61,22848,-22890,127.9
2023-04-07 16:00:00,-19.29,86.72,3985,0,399,0,131.35
2023-04-10 16:00:00,-19.66,81.93,0,-4788,0,0,126.45
2023-04-11 16:00:00,-19.75,82.75,821,0,1207,0,127.73
2023-04-12 16:00:00,-19.8,84.72,1964.65,0,22656,-24495,130.32
2023-04-13 16:00:00,-20.36,85.19,472.14,0,0,-22971,132.53
2023-04-14 16:00:00,-19.91,85.71,524,0,0,0,131.88
2023-04-17 16:00:00,-18.78,83.78,0,-1935.75,23827,-22992,126.27
2023-04-18 16:00:00,-18.54,81.95,0,-1823,632,0,123.36
2023-04-19 16:00:00,-19.27,80.39,0,-1563,0,0,123.45
2023-04-20 16:00:00,-19.49,78.59,0,-1800.27,22104,-22032,121.82
2023-04-21 16:00:00,-21.07,76.39,0,-2198.48,419,-22680,123.48
2023-04-24 16:00:00,-22.05,75.68,0,-709,591,0,125.38
2023-04-25 16:00:00,-22.44,71.16,0,-4524,0,0,120.68
2023-04-26 16:00:00,-22.5,72.56,1406.36,0,43842,-42414,122.66
2023-04-27 16:00:00,-21.93,74.22,1659.61,0,42357,-21389,123.16
2023-04-28 16:00:00,-21.14,83.64,9419.43,0,23395,-23272,132.87
2023-05-04 16:00:00,-21.11,88.01,4361.85,0,111370,-116091,138.32
2023-05-05 16:00:00,-21.38,88.03,29,0,2354,0,139.16
2023-05-08 16:00:00,-20.48,87.18,0,-854,587,0,135.39
2023-05-09 16:00:00,-21.16,85.27,0,-1908.07,0,-1068,134.99
2023-05-10 16:00:00,-21.77,85.49,218,0,0,0,137.11
2023-05-11 16:00:00,-21.89,87.66,2166,0,0,0,140.25
2023-05-12 16:00:00,-22.92,87.99,338,0,0,0,143.89
2023-05-15 16:00:00,-21.73,91.01,3014,0,0,0,144.04
2023-05-16 16:00:00,-22.13,89.69,0,-1318.09,0,-2094,143.6
2023-05-17 16:00:00,-22.49,91.71,2020,0,603,0,147.34
2023-05-18 16:00:00,-22.57,91.05,0,-658,0,0,146.74
2023-05-19 16:00:00,-22.79,90.21,0,-839,0,0,146.35
2023-05-22 16:00:00,-22.31,94.19,3975,0,0,0,149.95
2023-05-23 16:00:00,-23.41,92.46,0,-1731.1,1050,-1102,151.29
2023-05-24 16:00:00,-24.46,92.33,0,-126,0,0,154.61
2023-05-25 16:00:00,-24.63,92.19,0,-146,0,0,155
2023-05-26 16:00:00,-24.62,90.59,0,-1595,584,0,152.84
2023-05-29 16:00:00,-24.96,89.86,0,-728,1026,0,153.01
2023-05-30 16:00:00,-24.88,91.1,1237,0,0,0,154.39
2023-05-31 16:00:00,-25.65,88.75,0,-2347,0,0,153.87
2023-06-01 16:00:00,-25.49,91.57,2813,0,587,0,157.11
2023-06-02 16:00:00,-24.41,92.57,1007.8,0,996,0,154.76
2023-06-05 16:00:00,-24.76,94.41,1833,0,0,0,158.39
2023-06-06 16:00:00,-25.46,92.73,0,-1674.61,0,-607,158.56
2023-06-07 16:00:00,-25.83,96.14,3406.57,0,0,-3435,164.45
2023-06-08 16:00:00,-25.23,98.99,2854.66,0,0,-1998,166.14
2023-06-09 16:00:00,-24.9,96.63,0,-2362.33,25017,-24717,161.82
2023-06-12 16:00:00,-24.75,98.84,2205.55,0,26584,-23994,164.24
2023-06-13 16:00:00,-24.35,100.61,1772,0,0,0,165.18
2023-06-14 16:00:00,-24.37,98.58,0,-2031.54,25601,-26960,162.57
2023-06-15 16:00:00,-23.16,98.12,0,-458,621,0,157.83
2023-06-16 16:00:00,-22.42,99.95,1829,0,0,0,157.73
2023-06-19 16:00:00,-23.06,98.05,0,-1900.25,0,-1251,157.41
2023-06-20 16:00:00,-23.19,97,0,-1051,2229,0,156.48
2023-06-21 16:00:00,-24.37,94.42,0,-2573.24,22328,-24224,157.07
2023-06-26 16:00:00,-25.43,94.78,359.2,0,4034,0,161.2
2023-06-27 16:00:00,-24.73,99.62,4837.11,0,1678,-2294,165.21
2023-06-28 16:00:00,-24.82,101.01,1393.82,0,24436,-26798,167.37
2023-06-29 16:00:00,-25.19,99.26,0,-1754.97,24003,-24436,166.35
2023-06-30 16:00:00,-24.79,102.53,3268,0,0,0,169.29
2023-07-03 16:00:00,-23.8,103.02,495.6,0,2226,0,166.43
2023-07-04 16:00:00,-23.68,101.7,0,-1319.8,0,0,164.28
2023-07-05 16:00:00,-24.27,101.74,34.2,0,0,0,166.39
2023-07-06 16:00:00,-24.78,103.65,1912.2,0,0,0,170.74
2023-07-07 16:00:00,-25.12,106.3,2649.4,0,0,0,175.51
2023-07-10 16:00:00,-24.75,109.32,3026.11,0,642,-4092,178.17
2023-07-11 16:00:00,-24.26,112.9,3574.97,0,0,-1432,181.09
2023-07-12 16:00:00,-24.77,108.84,0,-4058.89,27364,-27398,177.6
2023-07-13 16:00:00,-23.69,114.17,5331.27,0,26960,-26609,180.66
2023-07-14 16:00:00,-23.68,114.29,118,0,0,0,180.78
2023-07-17 16:00:00,-24.31,112.75,0,-1535.4,0,0,181.08
2023-07-18 16:00:00,-24.55,113.49,731.2,0,26670,-26922,182.96
2023-07-19 16:00:00,-24.63,115.06,1572.8,0,0,0,185.34
2023-07-20 16:00:00,-25.16,112.01,0,-3046.63,26657,-27566,183.28
2023-07-21 16:00:00,-25.19,114.12,2108.8,0,0,0,186.22
2023-07-24 16:00:00,-25.52,113.59,0,-526.82,27473,-26908,186.77
2023-07-25 16:00:00,-23.37,116.71,3113.65,0,25908,-26136,182.8
2023-07-26 16:00:00,-23.53,116.07,0,-641.89,26180,-27260,182.56
2023-07-27 16:00:00,-23.62,112.59,0,-3477.24,27597,-26114,178.33
2023-07-28 16:00:00,-21.85,113.49,902.51,0,0,-692,173.18
2023-07-31 16:00:00,-21.42,116.05,2562.57,0,28367,-27082,174.94
2023-08-01 16:00:00,-21.75,116.77,718.2,0,0,0,177.02
2023-08-02 16:00:00,-22.3,113.87,0,-2898.2,0,0,175.25
2023-08-03 16:00:00,-21.61,114.39,515.39,0,24792,-25982,173.49
2023-08-04 16:00:00,-21.3,112.98,0,-1413.2,0,0,170.62
2023-08-07 16:00:00,-21.9,110.57,0,-2405.06,24147,-26010,169.62
2023-08-08 16:00:00,-22.1,113.71,3137.8,0,670,0,174.34
2023-08-09 16:00:00,-22.34,110.43,0,-3274.36,28345,-26505,170.96
2023-08-10 16:00:00,-22.18,113.05,2616.74,0,26228,-25836,173.77
2023-08-11 16:00:00,-23.97,110.01,0,-3035.25,25758,-25938,176.22
2023-08-14 16:00:00,-24.53,109.71,0,-309.4,0,0,177.87
2023-08-15 16:00:00,-24.71,109.7,0,-7.2,2186,0,178.52
2023-08-16 16:00:00,-25.26,109.69,0,-10.82,51723,-52852,180.56
2023-08-17 16:00:00,-25.01,112.44,2755.54,0,26004,-26044,183.29
2023-08-18 16:00:00,-25.93,111.46,0,-978.28,26260,-26928,185.49
2023-08-21 16:00:00,-27,110.88,0,-585.8,52462,-52355.8,188.88
2023-08-22 16:00:00,-26.44,111.3,416,0,0,0,187.25
2023-08-23 16:00:00,-27.64,108.09,0,-3205.99,26052,-26435,187.58
2023-08-24 16:00:00,-27.12,108.28,188,0,0,0,185.78
2023-08-25 16:00:00,-27.4,104.81,0,-3468.28,25511,-25370,182.11
2023-08-28 16:00:00,-26.55,110.75,5936.81,0,26496,-53414,186.93
2023-08-29 16:00:00,-25.81,117.78,7036.61,0,26480,-28480,193.54
2023-08-30 16:00:00,-25.85,119.12,1339.67,0,26277,-25732,195.51
2023-08-31 16:00:00,-26.3,120.2,1082.91,0,54597,-53845,198.78
2023-09-01 16:00:00,-25.79,122.16,1952.05,0,55135,-56851,199.37
2023-09-04 16:00:00,-24.66,125.74,3580.83,0,27248,0,199.63
2023-09-05 16:00:00,-25.22,123.9,0,-1836.73,0,-27482,199.41
2023-09-06 16:00:00,-25.39,124.48,574.99,0,27714,-28375,200.87
2023-09-07 16:00:00,-26.43,122.49,0,-1989,0,0,202.42
2023-09-08 16:00:00,-26.8,120.84,0,-1647,0,0,201.69
2023-09-11 16:00:00,-26.26,120.83,0,-10,0,0,199.47
2023-09-12 16:00:00,-26.39,118.95,0,-1876.25,26880,-26299,197.45
2023-09-13 16:00:00,-26.86,117.88,0,-1077.83,26957,0,197.89
2023-09-14 16:00:00,-26.92,115.4,0,-2475.8,0,-26000,194.75
2023-09-15 16:00:00,-27.41,115.8,403,0,3377,0,197.29
2023-09-18 16:00:00,-27.04,119.47,3669,0,0,0,200.81
2023-09-19 16:00:00,-27.18,116.64,0,-2832.99,854,-987,197.5
2023-09-20 16:00:00,-27.47,116.03,0,-610,0,0,197.85
2023-09-21 16:00:00,-28.12,115.73,0,-296,0,0,200.13
2023-09-22 16:00:00,-26.82,118.32,2582,0,923,0,198.33
2023-09-25 16:00:00,-27.29,119.07,756.24,0,25857,0,201.29
2023-09-26 16:00:00,-27.72,116.88,0,-2195.54,27483,-28832,200.06
2023-09-27 16:00:00,-27.57,117.95,1078.14,0,26848,-26236,200.91
2023-09-28 16:00:00,-27.78,120.26,2303.78,0,25428,-26611,204.98
2023-10-09 16:00:00,-27.88,117.63,0,-2624.49,51283,-25467,201.76
2023-10-10 16:00:00,-28.42,122.06,4423.1,0,0,-899,210.23
2023-10-11 16:00:00,-28.21,119.68,0,-2373.56,25171,-31806,206
2023-10-12 16:00:00,-27.53,119.98,298,0,918,0,203.55
2023-10-13 16:00:00,-28.29,116.15,0,-3827,4519,0,201.42
2023-10-16 16:00:00,-29.02,115.06,0,-1090.88,0,-23754,202.99
2023-10-17 16:00:00,-28.76,115.87,811,0,0,0,203.02
2023-10-18 16:00:00,-29.33,111.62,0,-4251.75,0,0,199.45
2023-10-19 16:00:00,-30.84,111.76,135,0,0,0,206.19
2023-10-20 16:00:00,-31.29,110.74,0,-1013.78,25925,0,206.71
2023-10-23 16:00:00,-32,105.61,0,-5135,1048,0,202.37
2023-10-24 16:00:00,-31.75,114.22,8609,0,0,0,213.88
2023-10-25 16:00:00,-31.41,116.79,2571.74,0,0,-26350,216.07
2023-10-26 16:00:00,-31.22,115.84,0,-945.93,26427,0,213.81
2023-10-27 16:00:00,-30.27,119.63,3783.59,0,26994,-27162,214.97
2023-10-30 16:00:00,-29.85,119.51,0,-115.19,56034,-53880,212.92
2023-10-31 16:00:00,-30.07,120.37,854.52,0,79080,-84079,215.13
2023-11-01 16:00:00,-30.1,119.81,0,-557.2,130670,-132453,214.46
2023-11-02 16:00:00,-30.43,119.45,0,-363,5488,0,215.44
2023-11-03 16:00:00,-29.85,120.73,1286.17,0,658,-826,214.65
2023-11-06 16:00:00,-28.9,124,3271,0,921,0,215.05
2023-11-07 16:00:00,-29.15,126.44,2438,0,0,0,219.6
2023-11-08 16:00:00,-29.32,133.26,6814.32,0,0,-683,230.02
2023-11-09 16:00:00,-29.28,127.78,0,-5479.64,30642,-30956,222.09
2023-11-10 16:00:00,-29.8,128.35,572.54,0,649,-1458,225.28
2023-11-13 16:00:00,-29.94,131.07,2725,0,712,0,229.82
2023-11-14 16:00:00,-29.89,131.59,515,0,0,0,230.32
2023-11-15 16:00:00,-29.39,130.29,0,-1302,0,0,226.14
2023-11-16 16:00:00,-30.08,130.41,125,0,0,0,229.53
2023-11-17 16:00:00,-30.16,130.31,0,-104.17,24040,-29200,229.77
2023-11-20 16:00:00,-30,134.74,4436,0,0,0,235.34
2023-11-21 16:00:00,-29.91,131.81,0,-2932.85,29118,-24832,230.73
2023-11-22 16:00:00,-30.62,132.05,238,0,726,0,234.46
2023-11-23 16:00:00,-30.29,133.29,1239.63,0,23644,-29816,234.66
2023-11-24 16:00:00,-30.75,129.72,0,-3566.96,28476,-24168,231.73
2023-11-27 16:00:00,-31.26,129.54,0,-183,711,0,233.92
2023-11-28 16:00:00,-31.13,132.27,2731,0,0,0,237.26
2023-11-29 16:00:00,-31.72,129.32,0,-2950,2564,0,235.85
2023-11-30 16:00:00,-31.57,128.29,0,-1029.68,0,-677,233.61
2023-12-01 16:00:00,-31.83,129.65,1360.32,0,0,-680,236.88
2023-12-04 16:00:00,-32.27,133.79,4140.06,0,24879,-28404,245.18
2023-12-05 16:00:00,-33.56,127.02,0,-6772.4,28062,-23996,241.69
2023-12-06 16:00:00,-33.46,130.09,3072.3,0,0,-695,245.79
2023-12-07 16:00:00,-33.62,128.98,0,-1109.97,28385,-27270,244.95
2023-12-08 16:00:00,-33.46,122.88,0,-6097.45,27504,-30156,234.96
2023-12-11 16:00:00,-33.07,124.9,2020.28,0,56190,-55460,236.02
2023-12-12 16:00:00,-32.93,127.03,2130,0,1407,0,238.5
2023-12-13 16:00:00,-34.05,124.96,0,-2067.55,28204,-28620,241.11
2023-12-14 16:00:00,-34.39,125.83,864,0,0,0,244.2
2023-12-15 16:00:00,-34.59,125.53,0,-296,0,0,244.79
2023-12-18 16:00:00,-34.83,123.6,0,-1936.4,689,-402,243.1
2023-12-19 16:00:00,-34.74,124.72,1120,0,0,0,244.35
2023-12-20 16:00:00,-35.46,122.22,0,-2501,0,0,244.31
2023-12-21 16:00:00,-34.8,124.85,2632,0,0,0,244.86
2023-12-22 16:00:00,-34.68,119.61,0,-5235,0,0,236.21
2023-12-25 16:00:00,-34.48,117.85,0,-1766,0,0,232.49
2023-12-26 16:00:00,-34.92,114.91,0,-2931.62,26535,-26658,230.22
2023-12-27 16:00:00,-34.7,118.82,3906.88,0,26118,-26459,235.1
2023-12-28 16:00:00,-33.17,122.94,4115.11,0,26593,-26856,233.59
2023-12-29 16:00:00,-32.84,126.39,3454.52,0,1053,-1478,237.09
2024-01-02 16:00:00,-33.72,129.71,3317.64,0,0,-2362,246.58
2024-01-03 16:00:00,-33.88,124.84,0,-4870.19,25482,-23767,240.05
2024-01-04 16:00:00,-34.49,125.65,813.59,0,1402,-406,244.45
2024-01-05 16:00:00,-34.84,120.54,0,-5107.66,0,-1657,238.46
2024-01-08 16:00:00,-35.68,116.61,0,-3936.1,0,-1096,236.77
2024-01-09 16:00:00,-35.55,119.48,2868,0,1262,0,240.54
2024-01-10 16:00:00,-35.86,118.6,0,-879,0,0,240.82
2024-01-11 16:00:00,-35.49,121,2399.41,0,29975,-27492,242.58
2024-01-12 16:00:00,-35.72,118.89,0,-2110.65,26796,-27514,240.53
2024-01-15 16:00:00,-35.78,120.48,1593,0,931,0,243.32
2024-01-16 16:00:00,-35.39,120.3,0,-183,0,0,240.97
2024-01-17 16:00:00,-36.8,119.38,0,-913.72,0,-1718,247.12
2024-01-18 16:00:00,-35.9,116.98,0,-2403.5,46463,-55301,238.5
2024-01-19 16:00:00,-36,116.64,0,-336.17,26947,-24768,238.5
2024-01-22 16:00:00,-37,102.33,0,-14313.97,49246,-54334,221.16
2024-01-23 16:00:00,-36.74,97.03,0,-5296.7,26143,-23384,211.46
2024-01-24 16:00:00,-35.86,99.56,2527.31,0,25307,-23541,211.13
2024-01-25 16:00:00,-34.57,109.4,9843.46,0,24786,-26609,220.04
2024-01-26 16:00:00,-34.75,108.48,0,-925.88,30401,-26605,219.51
2024-01-29 16:00:00,-35.33,101.96,0,-6514.23,25722,-25781,212.29
2024-01-30 16:00:00,-36.48,94.34,0,-7625.09,24512,-22262,205.95
2024-01-31 16:00:00,-37.06,83.59,0,-10747.04,43244,-47394,191.69
2024-02-01 16:00:00,-37.02,79.99,0,-3598.73,89057,-88069,185.79
2024-02-02 16:00:00,-37.76,73.09,0,-6899.2,44457,-44581,178.1
2024-02-05 16:00:00,-37.36,53.65,0,-19446.84,42595,-43392,145.29
2024-02-06 16:00:00,-35.18,52.76,0,-882.95,52527,-50141,135.67
2024-02-07 16:00:00,-34.55,40.48,0,-12281.07,38290,-36707,114.64
2024-02-08 16:00:00,-34.14,53.73,13248.27,0,34361,-34537,133.42
2024-02-19 16:00:00,-33.38,64.03,10301.66,0,40453,-39735,146.22
2024-02-20 16:00:00,-33.24,68.16,4124.7,0,888,-1300,151.89
2024-02-21 16:00:00,-32.34,71.13,2971,0,0,0,152.93
2024-02-22 16:00:00,-31.75,77.64,6509,0,0,0,160.28
2024-02-23 16:00:00,-31.69,85.62,7980,0,0,0,171.73
2024-02-26 16:00:00,-32.41,89.61,3994.27,0,0,-729,180.53
2024-02-27 16:00:00,-31.6,94.31,4696.47,0,22512,-24588,184.08
2024-02-28 16:00:00,-32.47,80.34,0,-13971.96,24099,-25032,167.05
2024-02-29 16:00:00,-31.18,87.64,7302.21,0,25945,-23172,172.65
2024-03-01 16:00:00,-30.75,87.94,304.06,0,23085,-23856,171.39
2024-03-04 16:00:00,-30.69,87.7,0,-245,1290,0,170.81
2024-03-05 16:00:00,-30.21,85.73,0,-1965,0,0,166.13
2024-03-06 16:00:00,-30.49,88.5,2765.5,0,24218,-22083,171.18
2024-03-07 16:00:00,-30.91,92.21,3711,0,463,0,178.2
2024-03-08 16:00:00,-30.61,92.14,0,-70.01,699,-1009,176.9
2024-03-11 16:00:00,-29.75,96,3862.32,0,22009,-24012,179
2024-03-12 16:00:00,-29.59,99.3,3300.18,0,45750,-47768,183.06
2024-03-13 16:00:00,-30.08,100.76,1461,0,2387,0,187.13
2024-03-14 16:00:00,-30.28,99.67,0,-1089,0,0,186.39
2024-03-15 16:00:00,-30.12,104.11,4437,0,0,0,192.09
2024-03-18 16:00:00,-29.47,109.26,5151.23,0,23376,-22188,196.7
2024-03-19 16:00:00,-29.97,108.79,0,-469.9,26104,-26208,198.14
2024-03-20 16:00:00,-29.82,111.57,2780.79,0,25731,-25760,201.47
2024-03-21 16:00:00,-29.91,111.52,0,-52.24,25432,-26624,201.78
2024-03-22 16:00:00,-30.61,107.34,0,-4182.85,23621,-27856,198.8
2024-03-25 16:00:00,-30.99,102.34,0,-4997.84,29035,-22500,193.2
2024-03-26 16:00:00,-30.64,105.03,2690.66,0,21104,-26339,195.6
2024-03-27 16:00:00,-31.44,101.52,0,-3512.21,25958,-26037,193.93
2024-03-28 16:00:00,-31.08,103.74,2226.91,0,24374,-24574,195.62
2024-03-29 16:00:00,-30.76,107.16,3416.87,0,0,-25698,199.19
2024-04-01 16:00:00,-29.62,113.92,6755.26,0,50729,-47462,203.95
2024-04-02 16:00:00,-29.91,117.27,3358.51,0,1188,-30380,209.99
2024-04-03 16:00:00,-30.17,120.25,2975.38,0,30233,-3408,215.41
2024-04-08 16:00:00,-30.78,114.62,0,-5632.78,56145,-59305,210.05
2024-04-09 16:00:00,-30.84,116.86,2244,0,2646,0,213.56
2024-04-10 16:00:00,-31.4,110.87,0,-5991.23,55256,-51680,207.39
2024-04-11 16:00:00,-31.41,109.88,0,-987.25,27054,-26623,205.99
2024-04-12 16:00:00,-31.97,109.04,0,-841.31,26125,-26520,207.28
2024-04-15 16:00:00,-30.53,100.89,0,-8149.26,25761,-25025,189.18
2024-04-16 16:00:00,-31.28,85.68,0,-15216.47,28687,-29960,170.2
2024-04-17 16:00:00,-30.21,99.28,13600.6,0,25271,-22002,185.54
2024-04-18 16:00:00,-30.13,96.65,0,-2629.87,788,-1869,181.45
2024-04-19 16:00:00,-30.68,96.86,212.61,0,517,-385,183.99
2024-04-22 16:00:00,-30.89,93.59,0,-3266.06,48179,-49129,180.12
2024-04-23 16:00:00,-31.37,95.88,2287.44,0,25159,-23366,185.41
2024-04-24 16:00:00,-31.07,99.82,3942.59,0,24016,-24152,189.89
2024-04-25 16:00:00,-30.9,100.97,1141.81,0,614,-1186,190.84
2024-04-26 16:00:00,-29.84,101.07,100.85,0,25245,-25716,186.59
2024-04-29 16:00:00,-29.07,101.42,351.78,0,144665,-123884,183.97
2024-04-30 16:00:00,-29.45,101.37,0,-49.7,24681,-24484,185.43
2024-05-06 16:00:00,-28.4,110.94,9576.88,0,97276,-98788,194.61
2024-05-07 16:00:00,-28.38,109.07,0,-1877.54,3011,-2537,191.92
2024-05-08 16:00:00,-28.94,109.75,683,0,1084,0,195.17
2024-05-09 16:00:00,-28.27,111.04,1293.6,0,25990,-25848,194.21
2024-05-10 16:00:00,-28.24,110.1,0,-942.07,25824,-26400,192.78
2024-05-13 16:00:00,-28.27,108.66,0,-1446,0,0,190.9
2024-05-14 16:00:00,-28.42,110.95,2293.34,0,25930,-26832,194.71
2024-05-15 16:00:00,-29.03,109.78,0,-1166,0,0,195.59
2024-05-16 16:00:00,-28.75,113.38,3597,0,0,0,199.48
2024-05-17 16:00:00,-28.01,111.82,0,-1564.14,25752,-26470,194.24
2024-05-20 16:00:00,-27.76,112.71,892,0,1644,0,194.45
2024-05-21 16:00:00,-28.05,111.44,0,-1272,0,0,193.87
2024-05-22 16:00:00,-27.88,111.46,21,0,0,0,193.21
2024-05-23 16:00:00,-28.72,106.79,0,-4664,0,0,190.11
2024-05-24 16:00:00,-29.51,108.34,1544,0,0,0,195.56
2024-05-27 16:00:00,-28.84,111,2658,0,745,0,196.51
2024-05-28 16:00:00,-29.36,107.63,0,-3361.59,26019,-26760,193.93
2024-05-29 16:00:00,-29.27,108.14,507,0,630,0,194.27
2024-05-30 16:00:00,-29.65,107.44,0,-699,0,0,194.87
2024-05-31 16:00:00,-29.93,106.64,0,-800,0,0,194.91
2024-06-03 16:00:00,-29.76,104.04,0,-2599,0,0,190.49
2024-06-04 16:00:00,-29.23,102.42,0,-1622.23,24750,-25235,186.03
2024-06-05 16:00:00,-29.64,96.34,0,-6080,781,0,179.05
2024-06-06 16:00:00,-29.69,88.01,0,-8331,0,0,167.4
2024-06-07 16:00:00,-30.04,93.4,5389.41,0,23414,-23675,176.44
2024-06-11 16:00:00,-30.65,92.57,0,-830.6,3221,0,177.68
2024-06-12 16:00:00,-30.63,97.86,5288.8,0,0,0,185.22
2024-06-13 16:00:00,-30.98,96.5,0,-1352,0,0,184.7
2024-06-14 16:00:00,-30.68,97.48,973.49,0,25130,-25346,184.88
2024-06-17 16:00:00,-30.78,93.99,0,-3485.76,24173,-24700,180.25
2024-06-18 16:00:00,-30.6,95.64,1650.8,0,0,0,181.9
2024-06-19 16:00:00,-30.93,95.17,0,-469.4,0,0,182.57
2024-06-20 16:00:00,-31.43,91.23,0,-3940.72,0,-721,178.88
2024-06-21 16:00:00,-31.58,90.42,0,-813.2,0,0,178.31
2024-06-24 16:00:00,-31.95,82.61,0,-7806.6,0,0,168.35
2024-06-25 16:00:00,-32.32,84.74,2126.6,0,0,0,172.96
2024-06-26 16:00:00,-31.88,89.72,4980.08,0,952,0,178.51
2024-06-27 16:00:00,-32.39,86.8,0,-2925,0,0,176.29
2024-06-28 16:00:00,-32.24,87.33,536.4,0,687,0,176.46
2024-07-01 16:00:00,-31.92,89.46,2126.6,0,923,0,178.29
2024-07-02 16:00:00,-32.05,90.26,799,0,0,0,180
2024-07-03 16:00:00,-32.21,88.59,0,-1664.71,904,-1313,178.2
2024-07-04 16:00:00,-32.55,82.37,0,-6227.19,0,-589,170.38
2024-07-05 16:00:00,-32.84,84.1,1731.6,0,0,0,174.12
2024-07-08 16:00:00,-33.42,79.02,0,-5074,0,0,168.88
2024-07-09 16:00:00,-32.67,80.85,1832,0,0,0,168.6
2024-07-10 16:00:00,-32.88,79.17,0,-1684.6,0,0,166.94
2024-07-11 16:00:00,-32.12,86.22,7051,0,551,0,174.34
2024-07-12 16:00:00,-32.03,83.24,0,-2981.6,0,0,169.59
2024-07-15 16:00:00,-31.96,80.04,0,-3195.8,0,0,164.61
2024-07-16 16:00:00,-31.53,78.4,0,-1640,640,0,160.55
2024-07-17 16:00:00,-31.46,77.25,0,-1152.16,0,-563,158.61
2024-07-18 16:00:00,-31.08,76.6,0,-655.17,612,-569,156.24
2024-07-19 16:00:00,-30.73,77.57,969.91,0,0,-701,156.34
2024-07-22 16:00:00,-31.2,78.31,744.95,0,0,-647,159.17
2024-07-23 16:00:00,-32.67,74.59,0,-3724.6,0,0,159.3
2024-07-24 16:00:00,-33.09,71.79,0,-2800.35,21138,-21086,156.75
2024-07-25 16:00:00,-33.46,73.03,1239.6,0,0,0,160.04
2024-07-26 16:00:00,-33.27,76.35,3324.6,0,0,0,164.27
2024-07-29 16:00:00,-33.63,75.13,0,-1224.91,21708,-21996,163.87
2024-07-30 16:00:00,-34.05,76.63,1500.8,0,0,0,167.82
2024-07-31 16:00:00,-32.63,81.4,4777.2,0,1870,0,169.26
2024-08-01 16:00:00,-33.07,80.81,0,-590.4,0,0,170.15
2024-08-02 16:00:00,-33.76,78.89,0,-1920,0,0,170.06
2024-08-05 16:00:00,-34.56,77.5,0,-1392.4,0,0,171.24
